movement_id,date_id,terminal_id,vessel_id,cargo_type,container_count,move_duration,shift,is_anomaly,anomaly_score
7383,2022-04-12,21,348,Food,175,490.29,Day,0,0.026
7384,2022-04-12,27,137,Textiles,783,518.52,Night,0,0.294
7385,2022-04-12,27,165,Machinery,904,578.48,Day,0,0.053
7386,2022-04-12,15,518,Food,651,479.54,Day,0,0.123
7387,2022-04-12,23,86,Textiles,1333,1144.17,Night,1,0.815
7388,2022-04-12,14,250,Food,764,514.23,Night,0,0.24
7389,2022-04-12,6,129,Chemicals,250,613.49,Day,0,0.194
7390,2022-04-12,33,305,Chemicals,261,441.97,Day,0,0.016
7391,2022-04-12,23,622,Electronics,1233,477.14,Day,0,0.299
7392,2022-04-13,10,190,Vehicles,181,465.3,Day,0,0.286
7393,2022-04-13,20,71,Machinery,934,1756.87,Night,1,0.945
7394,2022-04-13,26,544,Vehicles,1221,510.94,Day,0,0.049
7395,2022-04-13,46,419,Food,223,1678.3,Night,1,0.899
7396,2022-04-13,32,227,Vehicles,701,502.45,Night,0,0.123
7397,2022-04-13,24,613,Textiles,137,509.39,Night,0,0.1
7398,2022-04-13,13,54,Chemicals,792,477.49,Day,0,0.205
7399,2022-04-13,13,443,Machinery,979,451.49,Night,0,0.19
7400,2022-04-13,28,306,Electronics,531,481.56,Night,0,0.08
7401,2022-04-13,12,188,Electronics,1368,498.08,Day,0,0.287
7402,2022-04-13,45,506,Electronics,810,399.82,Day,0,0.294
7403,2022-04-14,7,407,Raw Materials,820,491.59,Night,0,0.179
7404,2022-04-14,24,15,Textiles,527,517.21,Night,0,0.016
7405,2022-04-14,11,153,Raw Materials,1284,384.66,Night,0,0.238
7406,2022-04-14,35,573,Machinery,1135,466.22,Night,0,0.004
7407,2022-04-14,2,410,Raw Materials,468,459.4,Night,0,0.059
7408,2022-04-14,21,179,Vehicles,970,493.21,Day,0,0.076
7409,2022-04-14,7,443,Vehicles,1011,583.39,Day,0,0.078
7410,2022-04-15,2,47,Electronics,475,495.88,Night,0,0.088
7411,2022-04-15,1,454,Textiles,1006,454.18,Day,0,0.014
7412,2022-04-15,17,521,Textiles,305,507.66,Night,0,0.232
7413,2022-04-15,2,368,Chemicals,706,451.83,Night,0,0.013
7414,2022-04-15,7,315,Electronics,633,1361.14,Night,1,0.927
7415,2022-04-15,34,475,Raw Materials,1280,523.17,Night,0,0.209
7416,2022-04-15,26,625,Chemicals,1311,450.03,Day,0,0.194
7417,2022-04-16,41,597,Vehicles,229,472.55,Day,0,0.092
7418,2022-04-16,31,414,Chemicals,123,544.24,Day,0,0.207
7419,2022-04-16,38,318,Raw Materials,1413,477.88,Night,0,0.196
7420,2022-04-16,37,191,Chemicals,1056,464.84,Night,0,0.3
7421,2022-04-16,32,468,Electronics,987,466.79,Night,0,0.122
7422,2022-04-16,25,452,Raw Materials,958,587.15,Night,0,0.133
7423,2022-04-16,25,304,Machinery,239,470.73,Day,0,0.121
7424,2022-04-16,34,378,Chemicals,736,444.85,Night,0,0.148
7425,2022-04-16,28,535,Food,1104,490.72,Night,0,0.082
7426,2022-04-17,14,178,Electronics,120,468.84,Night,0,0.025
7427,2022-04-17,11,571,Vehicles,340,546.63,Day,0,0.081
7428,2022-04-17,4,87,Vehicles,364,919.36,Day,1,0.836
7429,2022-04-17,20,479,Vehicles,1247,545.04,Night,0,0.131
7430,2022-04-17,38,281,Chemicals,1125,543.32,Day,0,0.222
7431,2022-04-17,12,264,Raw Materials,1203,570.3,Night,0,0.003
7432,2022-04-17,2,511,Textiles,469,594.37,Day,0,0.193
7433,2022-04-17,24,460,Vehicles,495,465.59,Night,0,0.054
7434,2022-04-17,20,473,Chemicals,890,532.75,Day,0,0.032
7435,2022-04-17,21,300,Machinery,993,486.05,Night,0,0.145
7436,2022-04-17,45,179,Chemicals,369,465.46,Night,0,0.232
7437,2022-04-18,8,536,Electronics,1141,615.58,Night,0,0.248
7438,2022-04-18,20,284,Chemicals,1292,429.82,Night,0,0.108
7439,2022-04-18,3,563,Textiles,1439,572.32,Day,0,0.299
7440,2022-04-18,25,610,Chemicals,1240,548.83,Day,0,0.001
7441,2022-04-18,10,462,Machinery,370,479.51,Day,0,0.272
7442,2022-04-18,40,304,Vehicles,1489,463.69,Day,0,0.242
7443,2022-04-18,30,614,Food,686,515.08,Day,0,0.147
7444,2022-04-18,39,171,Vehicles,136,487.09,Night,0,0.129
7445,2022-04-18,35,133,Vehicles,1159,1733.72,Day,1,0.752
7446,2022-04-18,31,550,Machinery,1406,642.24,Day,0,0.238
7447,2022-04-18,9,275,Food,1393,517.83,Night,0,0.054
7448,2022-04-19,8,131,Machinery,1376,1635.6,Day,1,0.796
7449,2022-04-19,35,223,Vehicles,406,517.19,Day,0,0.078
7450,2022-04-19,18,74,Raw Materials,218,542.74,Night,0,0.167
7451,2022-04-19,42,84,Raw Materials,1212,436.38,Night,0,0.201
7452,2022-04-19,43,169,Vehicles,492,458.43,Day,0,0.151
7453,2022-04-19,20,436,Electronics,1332,1399.77,Night,1,0.93
7454,2022-04-19,26,202,Electronics,591,493.28,Day,0,0.134
7455,2022-04-20,45,326,Electronics,632,486.11,Day,0,0.134
7456,2022-04-20,10,490,Vehicles,205,546.72,Day,0,0.297
7457,2022-04-20,40,634,Raw Materials,639,522.58,Night,0,0.103
7458,2022-04-20,44,464,Electronics,547,477.01,Day,0,0.155
7459,2022-04-20,24,54,Raw Materials,996,558.71,Day,0,0.015
7460,2022-04-20,4,410,Raw Materials,1427,436.42,Day,0,0.074
7461,2022-04-20,41,466,Chemicals,990,497.72,Night,0,0.286
7462,2022-04-20,23,596,Machinery,291,471.08,Night,0,0.274
7463,2022-04-20,21,480,Chemicals,576,488.71,Day,0,0.23
7464,2022-04-20,38,39,Chemicals,1193,530.3,Day,0,0.298
7465,2022-04-20,38,299,Food,994,475.93,Day,0,0.114
7466,2022-04-20,7,627,Machinery,1174,512.49,Day,0,0.223
7467,2022-04-21,30,621,Chemicals,673,425.65,Night,0,0.106
7468,2022-04-21,11,269,Raw Materials,1030,498.48,Day,0,0.035
7469,2022-04-21,29,252,Chemicals,211,597.3,Night,0,0.283
7470,2022-04-21,5,116,Food,1406,550.06,Night,0,0.208
7471,2022-04-21,30,471,Machinery,607,498.87,Night,0,0.215
7472,2022-04-21,20,267,Raw Materials,1105,531.68,Day,0,0.21
7473,2022-04-22,41,504,Chemicals,137,547.92,Day,0,0.173
7474,2022-04-22,9,225,Electronics,1247,399.7,Day,0,0.091
7475,2022-04-22,35,492,Raw Materials,755,1559.15,Day,1,0.885
7476,2022-04-22,13,57,Textiles,120,409.74,Day,0,0.111
7477,2022-04-22,14,108,Machinery,550,584.67,Day,0,0.239
7478,2022-04-22,2,278,Raw Materials,1362,594.38,Day,0,0.211
7479,2022-04-22,37,580,Chemicals,382,488.8,Night,0,0.25
7480,2022-04-22,34,40,Textiles,581,441.84,Day,0,0.21
7481,2022-04-22,37,553,Chemicals,1283,538.64,Night,0,0.083
7482,2022-04-23,30,576,Chemicals,182,527.88,Night,0,0.163
7483,2022-04-23,25,593,Textiles,627,481.02,Day,0,0.114
7484,2022-04-23,40,551,Raw Materials,625,502.79,Night,0,0.082
7485,2022-04-23,5,123,Electronics,186,517.69,Night,0,0.233
7486,2022-04-23,12,331,Machinery,568,1147.95,Night,1,0.851
7487,2022-04-23,3,539,Chemicals,791,492.26,Night,0,0.039
7488,2022-04-23,42,487,Machinery,862,510.5,Day,0,0.206
7489,2022-04-23,11,499,Chemicals,241,557.4,Day,0,0.02
7490,2022-04-23,25,393,Textiles,424,457.75,Day,0,0.132
7491,2022-04-24,38,450,Machinery,1002,435.81,Day,0,0.083
7492,2022-04-24,2,361,Vehicles,716,525.72,Day,0,0.276
7493,2022-04-24,22,451,Raw Materials,224,431.28,Night,0,0.207
7494,2022-04-24,35,448,Electronics,974,444.08,Night,0,0.227
7495,2022-04-24,26,163,Textiles,291,504.13,Day,0,0.231
7496,2022-04-24,21,248,Textiles,231,454.25,Day,0,0.004
7497,2022-04-24,3,494,Textiles,584,524.76,Night,0,0.25
7498,2022-04-24,11,419,Machinery,1409,518.58,Day,0,0.176
7499,2022-04-25,44,49,Chemicals,480,459.86,Day,0,0.06
7500,2022-04-25,40,154,Machinery,628,570.71,Day,0,0.262
7501,2022-04-25,17,359,Raw Materials,679,606.81,Night,0,0.274
7502,2022-04-25,46,615,Food,678,465.56,Day,0,0.245
7503,2022-04-25,44,471,Machinery,738,620.89,Day,0,0.135
7504,2022-04-25,37,268,Raw Materials,111,518.33,Day,0,0.113
7505,2022-04-25,14,484,Textiles,1189,527.12,Night,0,0.247
7506,2022-04-25,9,325,Electronics,1215,499.41,Day,0,0.258
7507,2022-04-25,32,578,Textiles,243,594.24,Day,0,0.025
7508,2022-04-26,26,223,Raw Materials,1237,647.0,Night,0,0.13
7509,2022-04-26,5,35,Machinery,450,525.23,Day,0,0.031
7510,2022-04-26,13,197,Machinery,367,523.0,Night,0,0.232
7511,2022-04-26,19,298,Machinery,1477,550.47,Day,0,0.15
7512,2022-04-26,2,102,Food,371,560.37,Day,0,0.08
7513,2022-04-26,12,48,Textiles,420,428.58,Day,0,0.144
7514,2022-04-26,40,407,Machinery,1453,502.63,Night,0,0.062
7515,2022-04-27,7,502,Textiles,645,576.18,Day,0,0.143
7516,2022-04-27,6,219,Machinery,1497,536.34,Night,0,0.241
7517,2022-04-27,34,116,Vehicles,1437,561.96,Night,0,0.169
7518,2022-04-27,7,570,Raw Materials,768,563.05,Night,0,0.046
7519,2022-04-27,33,279,Food,611,525.63,Night,0,0.079
7520,2022-04-27,24,413,Raw Materials,1499,469.07,Night,0,0.242
7521,2022-04-27,38,220,Electronics,303,554.93,Night,0,0.165
7522,2022-04-28,39,633,Chemicals,385,531.0,Night,0,0.267
7523,2022-04-28,31,329,Chemicals,457,501.16,Day,0,0.035
7524,2022-04-28,11,190,Chemicals,863,526.55,Night,0,0.086
7525,2022-04-28,37,375,Vehicles,124,488.73,Night,0,0.164
7526,2022-04-28,22,258,Machinery,1001,516.51,Night,0,0.186
7527,2022-04-28,29,497,Textiles,122,554.04,Day,0,0.06
7528,2022-04-28,1,411,Chemicals,928,496.57,Night,0,0.186
7529,2022-04-28,20,14,Machinery,527,469.9,Day,0,0.217
7530,2022-04-28,32,400,Textiles,130,505.71,Night,0,0.021
7531,2022-04-28,41,365,Food,151,475.89,Night,0,0.283
7532,2022-04-28,24,392,Electronics,1462,480.37,Night,0,0.224
7533,2022-04-29,36,308,Vehicles,655,432.03,Day,0,0.251
7534,2022-04-29,46,412,Vehicles,373,461.23,Day,0,0.178
7535,2022-04-29,23,66,Vehicles,1098,517.33,Day,0,0.19
7536,2022-04-29,13,426,Textiles,194,406.04,Day,0,0.076
7537,2022-04-29,3,486,Vehicles,638,522.0,Day,0,0.112
7538,2022-04-29,13,83,Chemicals,964,570.54,Night,0,0.02
7539,2022-04-29,3,555,Food,913,550.24,Night,0,0.075
7540,2022-04-29,44,606,Electronics,467,583.14,Night,0,0.015
7541,2022-04-30,46,624,Food,786,471.32,Night,0,0.177
7542,2022-04-30,43,489,Machinery,958,509.93,Day,0,0.013
7543,2022-04-30,26,338,Electronics,1276,449.91,Day,0,0.134
7544,2022-04-30,42,311,Chemicals,470,475.9,Night,0,0.192
7545,2022-04-30,33,331,Food,1044,505.21,Night,0,0.007
7546,2022-04-30,3,534,Vehicles,794,579.48,Night,0,0.152
7547,2022-04-30,13,320,Raw Materials,948,482.78,Night,0,0.05
7548,2022-04-30,30,374,Electronics,245,622.27,Night,0,0.097
7549,2022-04-30,24,154,Machinery,204,586.26,Night,0,0.283
7550,2022-04-30,25,166,Machinery,1377,448.61,Night,0,0.024
7551,2022-05-01,24,129,Raw Materials,1303,508.0,Night,0,0.119
7552,2022-05-01,7,433,Vehicles,937,1791.6,Night,1,0.821
7553,2022-05-01,20,578,Raw Materials,429,529.03,Day,0,0.162
7554,2022-05-01,33,534,Vehicles,560,579.63,Day,0,0.027
7555,2022-05-01,38,255,Food,684,397.64,Day,0,0.151
7556,2022-05-01,41,179,Raw Materials,906,488.17,Day,0,0.097
7557,2022-05-02,32,626,Vehicles,279,535.61,Night,0,0.161
7558,2022-05-02,6,1,Electronics,520,503.06,Day,0,0.224
7559,2022-05-02,26,420,Machinery,1248,600.42,Day,0,0.239
7560,2022-05-02,20,595,Machinery,394,534.72,Day,0,0.208
7561,2022-05-02,27,354,Chemicals,1347,531.49,Day,0,0.019
7562,2022-05-02,6,158,Raw Materials,1275,393.88,Day,0,0.287
7563,2022-05-02,24,208,Food,1299,540.81,Night,0,0.288
7564,2022-05-02,30,405,Electronics,869,504.92,Night,0,0.041
7565,2022-05-03,13,218,Electronics,1470,602.61,Day,0,0.013
7566,2022-05-03,29,473,Food,911,1244.62,Night,1,0.997
7567,2022-05-03,25,272,Machinery,762,585.23,Day,0,0.061
7568,2022-05-03,9,210,Electronics,753,522.35,Day,0,0.068
7569,2022-05-03,39,511,Chemicals,311,517.08,Night,0,0.252
7570,2022-05-03,41,227,Food,314,461.28,Night,0,0.114
7571,2022-05-03,36,419,Textiles,1283,401.32,Night,0,0.215
7572,2022-05-03,44,198,Machinery,1183,455.92,Day,0,0.048
7573,2022-05-03,34,297,Chemicals,836,479.8,Night,0,0.005
7574,2022-05-03,10,68,Food,1485,547.15,Day,0,0.177
7575,2022-05-03,9,330,Food,1281,442.99,Day,0,0.172
7576,2022-05-03,24,279,Electronics,789,599.16,Night,0,0.187
7577,2022-05-04,17,370,Food,741,1187.9,Day,1,0.928
7578,2022-05-04,33,559,Electronics,1393,626.07,Night,0,0.074
7579,2022-05-04,41,440,Raw Materials,689,526.01,Day,0,0.03
7580,2022-05-04,1,35,Machinery,1208,496.01,Night,0,0.141
7581,2022-05-04,10,83,Electronics,1177,499.42,Day,0,0.104
7582,2022-05-04,22,444,Raw Materials,391,548.97,Night,0,0.185
7583,2022-05-04,42,330,Food,293,487.48,Night,0,0.115
7584,2022-05-04,14,615,Textiles,543,534.13,Day,0,0.243
7585,2022-05-05,37,34,Electronics,878,489.58,Night,0,0.214
7586,2022-05-05,22,538,Textiles,1395,601.46,Day,0,0.2
7587,2022-05-05,43,342,Machinery,846,500.91,Day,0,0.007
7588,2022-05-05,20,534,Vehicles,114,510.55,Day,0,0.134
7589,2022-05-05,9,474,Chemicals,841,484.03,Day,0,0.219
7590,2022-05-05,14,572,Chemicals,908,584.43,Day,0,0.048
7591,2022-05-05,9,346,Machinery,526,505.89,Day,0,0.224
7592,2022-05-05,9,238,Electronics,632,553.27,Day,0,0.123
7593,2022-05-05,28,495,Raw Materials,161,504.42,Night,0,0.098
7594,2022-05-06,6,555,Vehicles,438,540.69,Night,0,0.175
7595,2022-05-06,7,45,Vehicles,140,488.53,Day,0,0.109
7596,2022-05-06,3,598,Raw Materials,1289,582.15,Day,0,0.241
7597,2022-05-06,17,43,Vehicles,140,544.1,Night,0,0.287
7598,2022-05-06,33,299,Food,770,530.73,Night,0,0.091
7599,2022-05-06,11,360,Raw Materials,1051,459.0,Day,0,0.11
7600,2022-05-06,28,301,Chemicals,1290,543.34,Night,0,0.148
7601,2022-05-06,2,89,Chemicals,836,536.63,Day,0,0.183
7602,2022-05-07,12,178,Machinery,889,538.76,Day,0,0.288
7603,2022-05-07,23,179,Textiles,309,562.06,Day,0,0.207
7604,2022-05-07,12,23,Vehicles,751,492.91,Day,0,0.15
7605,2022-05-07,40,226,Chemicals,619,571.96,Day,0,0.213
7606,2022-05-07,14,385,Raw Materials,569,527.1,Day,0,0.276
7607,2022-05-07,22,360,Chemicals,1056,525.52,Day,0,0.14
7608,2022-05-07,28,223,Raw Materials,989,565.81,Day,0,0.161
7609,2022-05-08,10,465,Food,714,567.47,Night,0,0.29
7610,2022-05-08,40,601,Food,1484,500.98,Day,0,0.166
7611,2022-05-08,32,225,Vehicles,601,505.41,Day,0,0.3
7612,2022-05-08,7,275,Vehicles,359,428.07,Night,0,0.157
7613,2022-05-08,46,205,Textiles,1057,450.81,Night,0,0.007
7614,2022-05-08,26,81,Vehicles,810,545.85,Day,0,0.106
7615,2022-05-08,7,45,Food,1318,479.81,Night,0,0.239
7616,2022-05-08,39,391,Electronics,862,489.22,Day,0,0.182
7617,2022-05-08,5,500,Vehicles,1129,495.55,Day,0,0.002
7618,2022-05-08,6,191,Textiles,537,500.72,Night,0,0.107
7619,2022-05-09,11,268,Electronics,899,584.37,Day,0,0.233
7620,2022-05-09,26,494,Textiles,121,521.0,Night,0,0.074
7621,2022-05-09,10,416,Vehicles,237,429.94,Day,0,0.025
7622,2022-05-09,1,135,Chemicals,1117,443.92,Day,0,0.01
7623,2022-05-09,45,486,Chemicals,796,552.07,Day,0,0.036
7624,2022-05-09,12,246,Raw Materials,515,504.79,Day,0,0.153
7625,2022-05-09,37,63,Machinery,614,518.51,Night,0,0.024
7626,2022-05-09,9,81,Vehicles,1439,501.19,Day,0,0.296
7627,2022-05-09,14,69,Textiles,891,506.22,Day,0,0.196
7628,2022-05-10,35,507,Food,140,418.83,Day,0,0.09
7629,2022-05-10,19,371,Electronics,1220,619.25,Day,0,0.088
7630,2022-05-10,29,4,Chemicals,624,582.29,Night,0,0.071
7631,2022-05-10,42,22,Food,112,388.08,Night,0,0.266
7632,2022-05-10,8,570,Vehicles,366,549.48,Night,0,0.081
7633,2022-05-10,27,562,Chemicals,280,519.69,Day,0,0.07
7634,2022-05-10,40,289,Raw Materials,1059,555.86,Day,0,0.234
7635,2022-05-10,29,545,Vehicles,810,495.42,Night,0,0.09
7636,2022-05-10,12,136,Machinery,1090,457.53,Day,0,0.206
7637,2022-05-10,9,99,Machinery,988,520.78,Day,0,0.177
7638,2022-05-11,19,261,Food,351,486.78,Night,0,0.177
7639,2022-05-11,26,451,Food,1412,1780.1,Night,1,0.867
7640,2022-05-11,1,426,Vehicles,666,579.03,Day,0,0.25
7641,2022-05-11,32,106,Vehicles,1472,485.5,Day,0,0.218
7642,2022-05-11,23,277,Raw Materials,569,508.82,Day,0,0.071
7643,2022-05-11,14,265,Chemicals,737,556.4,Night,0,0.153
7644,2022-05-11,42,199,Chemicals,780,495.93,Day,0,0.26
7645,2022-05-11,15,345,Chemicals,472,460.04,Day,0,0.192
7646,2022-05-11,1,198,Textiles,621,516.03,Day,0,0.033
7647,2022-05-11,31,10,Textiles,1111,563.67,Night,0,0.042
7648,2022-05-11,12,85,Vehicles,192,1083.69,Day,1,0.89
7649,2022-05-11,14,288,Electronics,484,525.42,Day,0,0.063
7650,2022-05-12,24,216,Raw Materials,167,597.01,Night,0,0.038
7651,2022-05-12,21,422,Textiles,506,467.44,Day,0,0.227
7652,2022-05-12,27,347,Vehicles,1375,546.33,Night,0,0.185
7653,2022-05-12,39,591,Textiles,757,530.7,Night,0,0.193
7654,2022-05-12,20,301,Vehicles,756,488.82,Night,0,0.048
7655,2022-05-12,25,510,Chemicals,1106,548.75,Night,0,0.047
7656,2022-05-12,14,91,Electronics,914,437.35,Night,0,0.12
7657,2022-05-12,16,307,Raw Materials,1148,547.89,Day,0,0.078
7658,2022-05-13,25,523,Food,1340,458.06,Day,0,0.137
7659,2022-05-13,23,266,Electronics,1481,1845.05,Day,1,0.811
7660,2022-05-13,18,506,Food,295,482.11,Night,0,0.278
7661,2022-05-13,28,495,Textiles,135,416.98,Night,0,0.06
7662,2022-05-13,16,267,Machinery,436,528.57,Night,0,0.065
7663,2022-05-13,20,616,Machinery,777,583.06,Night,0,0.211
7664,2022-05-14,4,609,Machinery,921,1645.43,Night,1,0.834
7665,2022-05-14,24,444,Chemicals,659,450.83,Day,0,0.232
7666,2022-05-14,20,265,Food,882,490.05,Day,0,0.174
7667,2022-05-14,25,596,Textiles,1302,590.22,Day,0,0.03
7668,2022-05-14,19,610,Machinery,536,590.85,Day,0,0.192
7669,2022-05-14,43,164,Textiles,560,562.94,Day,0,0.207
7670,2022-05-14,33,432,Vehicles,640,549.47,Night,0,0.079
7671,2022-05-15,29,537,Raw Materials,1176,1172.36,Night,1,0.726
7672,2022-05-15,7,414,Food,334,480.3,Night,0,0.296
7673,2022-05-15,26,618,Vehicles,268,436.42,Night,0,0.214
7674,2022-05-15,22,234,Food,142,498.9,Night,0,0.082
7675,2022-05-15,37,67,Vehicles,1332,449.85,Night,0,0.254
7676,2022-05-15,31,296,Machinery,263,507.74,Day,0,0.043
7677,2022-05-15,29,318,Food,832,553.5,Day,0,0.204
7678,2022-05-15,33,580,Vehicles,1042,1205.81,Day,1,0.923
7679,2022-05-15,23,464,Chemicals,278,905.81,Night,1,0.96
7680,2022-05-15,12,262,Electronics,346,454.6,Night,0,0.289
7681,2022-05-15,35,368,Vehicles,1440,430.34,Night,0,0.137
7682,2022-05-15,12,410,Electronics,1435,484.25,Day,0,0.154
7683,2022-05-16,36,446,Machinery,208,483.25,Night,0,0.173
7684,2022-05-16,44,460,Chemicals,759,582.55,Day,0,0.014
7685,2022-05-16,25,278,Vehicles,1437,490.78,Day,0,0.255
7686,2022-05-16,18,546,Machinery,1375,524.69,Night,0,0.161
7687,2022-05-16,27,290,Electronics,459,542.13,Night,0,0.01
7688,2022-05-16,39,210,Electronics,902,521.92,Night,0,0.043
7689,2022-05-17,9,401,Vehicles,529,482.11,Night,0,0.296
7690,2022-05-17,35,486,Vehicles,756,522.73,Day,0,0.269
7691,2022-05-17,28,166,Machinery,865,554.34,Night,0,0.222
7692,2022-05-17,4,583,Food,943,498.11,Night,0,0.113
7693,2022-05-17,40,287,Raw Materials,1149,564.32,Day,0,0.013
7694,2022-05-17,28,433,Textiles,947,457.82,Night,0,0.236
7695,2022-05-17,34,618,Chemicals,380,503.15,Night,0,0.065
7696,2022-05-17,14,43,Vehicles,900,554.21,Day,0,0.262
7697,2022-05-18,37,214,Machinery,144,510.36,Day,0,0.222
7698,2022-05-18,8,381,Vehicles,684,566.95,Night,0,0.26
7699,2022-05-18,13,403,Machinery,1174,550.46,Day,0,0.022
7700,2022-05-18,28,330,Machinery,683,522.42,Day,0,0.235
7701,2022-05-18,45,151,Food,947,474.46,Day,0,0.117
7702,2022-05-18,45,395,Machinery,499,538.45,Day,0,0.166
7703,2022-05-18,8,214,Raw Materials,1451,568.41,Day,0,0.017
7704,2022-05-18,19,188,Electronics,572,406.44,Day,0,0.225
7705,2022-05-18,37,563,Electronics,718,490.95,Day,0,0.221
7706,2022-05-18,32,48,Chemicals,574,464.09,Day,0,0.232
7707,2022-05-19,45,583,Vehicles,1112,477.72,Day,0,0.002
7708,2022-05-19,12,615,Textiles,1492,487.12,Day,0,0.186
7709,2022-05-19,2,70,Chemicals,1009,549.84,Day,0,0.265
7710,2022-05-19,46,8,Electronics,1067,496.55,Night,0,0.181
7711,2022-05-19,6,83,Textiles,418,471.14,Day,0,0.174
7712,2022-05-19,20,246,Raw Materials,986,513.28,Day,0,0.026
7713,2022-05-19,36,15,Vehicles,546,555.7,Day,0,0.275
7714,2022-05-19,30,204,Electronics,712,491.34,Night,0,0.019
7715,2022-05-19,32,424,Textiles,690,597.45,Day,0,0.272
7716,2022-05-19,21,549,Textiles,327,456.53,Day,0,0.004
7717,2022-05-19,45,625,Vehicles,409,549.67,Night,0,0.049
7718,2022-05-19,16,66,Vehicles,1133,392.78,Night,0,0.273
7719,2022-05-20,46,536,Vehicles,1430,544.77,Day,0,0.299
7720,2022-05-20,36,614,Electronics,1084,542.49,Day,0,0.044
7721,2022-05-20,10,510,Vehicles,1000,414.54,Night,0,0.267
7722,2022-05-20,20,274,Electronics,1142,512.01,Day,0,0.061
7723,2022-05-20,18,257,Food,608,485.72,Day,0,0.09
7724,2022-05-20,32,514,Textiles,638,513.17,Night,0,0.15
7725,2022-05-20,10,221,Textiles,1472,516.24,Day,0,0.112
7726,2022-05-20,5,612,Electronics,698,516.37,Day,0,0.222
7727,2022-05-21,37,180,Food,285,574.01,Day,0,0.255
7728,2022-05-21,10,357,Food,1342,534.21,Day,0,0.061
7729,2022-05-21,4,386,Machinery,1247,488.82,Day,0,0.141
7730,2022-05-21,30,443,Electronics,1060,610.42,Night,0,0.19
7731,2022-05-21,29,192,Chemicals,140,467.12,Night,0,0.238
7732,2022-05-21,35,91,Electronics,732,574.17,Day,0,0.217
7733,2022-05-21,34,154,Textiles,1401,513.13,Night,0,0.035
7734,2022-05-21,27,571,Raw Materials,765,554.75,Day,0,0.096
7735,2022-05-21,10,518,Electronics,734,1214.36,Day,1,0.826
7736,2022-05-22,24,45,Vehicles,1418,463.03,Night,0,0.1
7737,2022-05-22,6,487,Food,357,542.81,Day,0,0.252
7738,2022-05-22,34,451,Food,359,427.57,Night,0,0.048
7739,2022-05-22,34,261,Electronics,577,518.46,Night,0,0.016
7740,2022-05-22,12,76,Chemicals,1083,542.29,Day,0,0.005
7741,2022-05-22,10,245,Food,1211,553.2,Day,0,0.007
7742,2022-05-23,30,318,Vehicles,857,561.78,Day,0,0.016
7743,2022-05-23,33,544,Chemicals,1139,641.84,Day,0,0.114
7744,2022-05-23,20,231,Raw Materials,672,499.57,Night,0,0.214
7745,2022-05-23,38,115,Raw Materials,729,526.45,Day,0,0.086
7746,2022-05-23,27,303,Chemicals,572,452.03,Day,0,0.245
7747,2022-05-23,14,46,Textiles,266,442.9,Night,0,0.105
7748,2022-05-23,22,4,Chemicals,1333,498.92,Night,0,0.285
7749,2022-05-24,43,35,Textiles,229,556.96,Night,0,0.232
7750,2022-05-24,29,201,Chemicals,237,504.71,Day,0,0.297
7751,2022-05-24,40,210,Vehicles,822,458.67,Night,0,0.197
7752,2022-05-24,11,141,Vehicles,1188,1323.67,Day,1,0.912
7753,2022-05-24,32,591,Machinery,1316,517.98,Day,0,0.233
7754,2022-05-24,18,406,Electronics,1218,531.93,Night,0,0.111
7755,2022-05-24,39,102,Machinery,332,476.59,Night,0,0.012
7756,2022-05-24,30,604,Food,137,1690.6,Day,1,0.936
7757,2022-05-24,44,432,Electronics,163,418.09,Day,0,0.033
7758,2022-05-24,29,248,Raw Materials,1342,486.27,Night,0,0.129
7759,2022-05-25,7,377,Chemicals,1432,514.3,Night,0,0.259
7760,2022-05-25,21,207,Machinery,770,421.03,Day,0,0.295
7761,2022-05-25,35,385,Raw Materials,478,528.27,Day,0,0.269
7762,2022-05-25,42,49,Chemicals,740,484.39,Day,0,0.148
7763,2022-05-25,46,343,Textiles,566,469.34,Day,0,0.168
7764,2022-05-25,18,14,Food,1421,555.68,Night,0,0.211
7765,2022-05-25,17,140,Food,266,1354.61,Day,1,0.941
7766,2022-05-26,12,114,Textiles,385,402.89,Night,0,0.213
7767,2022-05-26,20,75,Vehicles,576,560.96,Night,0,0.147
7768,2022-05-26,42,606,Machinery,1416,504.13,Day,0,0.184
7769,2022-05-26,13,633,Electronics,808,518.13,Day,0,0.11
7770,2022-05-26,42,477,Raw Materials,614,523.24,Day,0,0.26
7771,2022-05-26,13,237,Food,548,516.94,Day,0,0.271
7772,2022-05-26,36,524,Vehicles,896,547.59,Day,0,0.088
7773,2022-05-26,15,245,Chemicals,328,1670.77,Night,1,0.768
7774,2022-05-27,4,559,Raw Materials,115,514.81,Day,0,0.027
7775,2022-05-27,8,307,Machinery,805,476.62,Day,0,0.131
7776,2022-05-27,5,427,Food,1136,565.28,Day,0,0.221
7777,2022-05-27,19,240,Food,536,503.83,Day,0,0.271
7778,2022-05-27,22,364,Raw Materials,1154,554.17,Day,0,0.069
7779,2022-05-27,10,541,Machinery,264,537.29,Day,0,0.265
7780,2022-05-28,33,549,Machinery,562,590.03,Day,0,0.246
7781,2022-05-28,32,125,Machinery,557,472.21,Night,0,0.13
7782,2022-05-28,34,425,Raw Materials,1393,554.8,Day,0,0.233
7783,2022-05-28,35,455,Electronics,528,532.26,Day,0,0.229
